CommID,FIPSPL,Name,CAT,QOLjobs_vg,QOLjobs_g,QOLjobs_f,QOLjobs_p,QOLjobs_dnk,QOLjobs_na,QOLmed_vg,QOLmed_g,QOLmed_f,QOLmed_p,QOLmed_dnk,QOLmed_na,QOLk12_vg,QOLk12_g,QOLk12_f,QOLk12_p,QOLk12_dnk,QOLk12_na,QOLhousing_vg,QOLhousing_g,QOLhousing_f,QOLhousing_p,QOLhousing_dnk,QOLhousing_na,QOLshop_vg,QOLshop_g,QOLshop_f,QOLshop_p,QOLshop_dnk,QOLshop_na,QOLchildcare_vg,QOLchildcare_g,QOLchildcare_f,QOLchildcare_p,QOLchildcare_dnk,QOLchildcare_na,QOLseniorcare_vg,QOLseniorcare_g,QOLseniorcare_f,QOLseniorcare_p,QOLseniorcare_dnk,QOLseniorcare_na,QOLyouth_vg,QOLyouth_g,QOLyouth_f,QOLyouth_p,QOLyouth_dnk,QOLyouth_na,QOLcommsrvall_vg,QOLcommsrvall_g,QOLcommsrvall_f,QOLcommsrvall_p,QOLcommsrvall_dnk,QOLcommsrvall_na,QOLrecrentr_vg,QOLrecrentr_g,QOLrecrentr_f,QOLrecrentr_p,QOLrecrentr_dnk,QOLrecrentr_na,QOLpolice_vg,QOLpolice_g,QOLpolice_f,QOLpolice_p,QOLpolice_dnk,QOLpolice_na,QOLfire_vg,QOLfire_g,QOLfire_f,QOLfire_p,QOLfire_dnk,QOLfire_na,QOLems_vg,QOLems_g,QOLems_f,QOLems_p,QOLems_dnk,QOLems_na,QOLstreets_vg,QOLstreets_g,QOLstreets_f,QOLstreets_p,QOLstreets_dnk,QOLstreets_na,QOLparks_vg,QOLparks_g,QOLparks_f,QOLparks_p,QOLparks_dnk,QOLparks_na,QOLgarbage_vg,QOLgarbage_g,QOLgarbage_f,QOLgarbage_p,QOLgarbage_dnk,QOLgarbage_na,QOLwater_vg,QOLwater_g,QOLwater_f,QOLwater_p,QOLwater_dnk,QOLwater_na,QOLgovtsrvall_vg,QOLgovtsrvall_g,QOLgovtsrvall_f,QOLgovtsrvall_p,QOLgovtsrvall_dnk,QOLgovtsrvall_na
57.0,1940260,Kanawha,INC3,10.702,16.61,47.577,25.111,0.0,0.0,4.227,26.715,26.949,35.662,0.0,6.448,32.839,35.768,10.943,0.0,20.45,0.0,6.132,39.41,34.036,4.019,10.272,6.132,0.0,4.905,30.354,38.527,0.0,26.214,0.0,16.403,19.034,14.291,34.329,15.942,6.132,21.264,9.224,13.83,35.259,14.291,6.132,39.827,10.743,14.291,24.988,4.019,6.799,33.656,32.956,26.59,0.0,0.0,0.0,20.014,18.599,15.46,0.0,45.928,4.019,19.621,20.677,30.233,0.0,25.449,55.344,44.656,0.0,0.0,0.0,0.0,39.281,44.315,6.132,0.0,10.272,0.0,8.925,30.365,30.477,30.233,0.0,0.0,23.347,60.25,10.272,6.132,0.0,0.0,29.555,54.303,10.465,0.0,5.677,0.0,17.556,56.568,14.422,6.132,5.322,0.0,13.536,50.908,25.404,10.151,0.0,0.0
58.0,1942600,Lake Park,INC3,3.378,22.682,62.541,0.0,7.388,4.011,0.0,6.914,17.858,61.304,3.753,10.171,62.854,5.497,9.515,0.0,22.133,0.0,1.846,34.078,21.769,39.146,3.161,0.0,0.0,4.916,31.788,63.296,0.0,0.0,9.69,8.325,39.146,9.69,27.549,5.599,0.0,26.84,13.023,0.0,47.114,13.023,0.0,34.028,26.295,0.0,26.233,13.444,0.0,27.67,59.307,9.82,3.203,0.0,8.829,32.915,38.052,10.744,6.958,2.502,9.892,71.078,19.03,0.0,0.0,0.0,37.727,46.551,3.104,0.0,12.618,0.0,21.22,31.206,9.515,0.0,38.059,0.0,3.685,83.696,12.618,0.0,0.0,0.0,43.934,24.417,31.648,0.0,0.0,0.0,40.831,30.625,0.0,9.515,19.03,0.0,23.613,71.471,4.916,0.0,0.0,0.0,16.304,55.152,28.545,0.0,0.0,0.0
59.0,1942960,Lamoni,INC3,0.0,23.866,48.033,28.101,0.0,0.0,30.992,6.571,37.622,24.816,0.0,0.0,12.161,52.516,31.625,0.0,3.697,0.0,0.0,16.982,62.437,20.58,0.0,0.0,0.0,3.285,37.563,59.152,0.0,0.0,11.806,6.176,24.816,41.161,8.521,7.521,5.661,25.807,4.58,6.679,53.722,3.553,6.571,62.437,26.757,4.235,0.0,0.0,3.285,16.041,60.093,20.58,0.0,0.0,11.241,25.145,36.275,23.404,2.19,1.745,18.053,52.894,29.053,0.0,0.0,0.0,49.64,46.662,3.697,0.0,0.0,0.0,48.609,36.004,15.386,0.0,0.0,0.0,18.015,8.464,41.896,31.625,0.0,0.0,18.043,54.029,23.162,4.766,0.0,0.0,48.609,17.609,0.0,33.782,0.0,0.0,18.015,52.932,29.053,0.0,0.0,0.0,7.765,45.571,41.659,5.005,0.0,0.0
60.0,1944085,Le Claire,INC3,5.26,0.0,32.757,33.987,27.996,0.0,5.552,64.898,12.402,0.0,17.148,0.0,100.0,0.0,0.0,0.0,0.0,0.0,17.009,71.241,0.0,0.0,11.75,0.0,22.269,60.721,11.75,5.26,0.0,0.0,6.701,43.299,35.031,0.0,14.969,0.0,6.701,0.0,28.33,0.0,64.969,0.0,0.0,5.26,32.757,33.987,27.996,0.0,5.26,82.991,0.0,0.0,11.75,0.0,7.423,44.419,31.414,7.412,0.0,9.332,15.779,33.987,33.987,0.0,16.246,0.0,44.507,39.247,0.0,0.0,16.246,0.0,38.017,33.987,0.0,0.0,27.996,0.0,0.0,39.279,60.721,0.0,0.0,0.0,17.009,77.731,0.0,5.26,0.0,0.0,32.026,56.224,11.75,0.0,0.0,0.0,33.987,43.744,0.0,0.0,5.26,17.009,5.26,82.991,0.0,0.0,11.75,0.0
61.0,1944400,Le Mars,INC3,10.457,50.875,30.615,8.052,0.0,0.0,33.569,45.257,21.175,0.0,0.0,0.0,47.446,52.554,0.0,0.0,0.0,0.0,21.175,57.177,21.648,0.0,0.0,0.0,0.0,57.526,34.929,7.544,0.0,0.0,3.071,64.468,10.82,5.134,10.82,5.687,0.0,27.86,29.367,0.0,14.913,27.86,0.0,66.66,23.408,0.0,4.415,5.517,0.0,92.082,7.918,0.0,0.0,0.0,13.661,72.181,14.158,0.0,0.0,0.0,44.652,34.863,14.525,0.0,5.96,0.0,39.812,30.094,0.0,0.0,30.094,0.0,39.812,30.094,0.0,0.0,30.094,0.0,29.514,50.001,5.96,14.525,0.0,0.0,33.313,46.203,20.485,0.0,0.0,0.0,31.824,34.863,30.094,3.219,0.0,0.0,11.919,68.176,19.905,0.0,0.0,0.0,24.134,61.307,9.178,0.0,5.38,0.0
62.0,1948450,Madrid,INC3,0.0,4.924,22.217,53.031,19.828,0.0,14.03,41.172,39.874,4.924,0.0,0.0,56.076,33.809,10.115,0.0,0.0,0.0,42.045,27.003,15.039,0.0,15.913,0.0,0.0,14.03,51.709,20.23,0.0,14.03,24.162,11.66,16.355,0.0,41.517,6.305,18.807,16.355,23.321,0.0,41.517,0.0,0.0,32.332,9.848,27.877,24.145,5.798,0.0,20.837,65.133,0.0,14.03,0.0,17.801,22.31,29.973,22.557,0.0,7.36,55.018,29.069,5.798,10.115,0.0,0.0,25.761,50.094,10.115,0.0,14.03,0.0,10.722,42.042,33.206,0.0,14.03,0.0,10.115,46.969,42.916,0.0,0.0,0.0,33.206,60.996,5.798,0.0,0.0,0.0,50.094,29.676,10.115,0.0,0.0,10.115,17.015,67.726,0.0,15.258,0.0,0.0,6.155,39.119,29.095,14.894,10.737,0.0
63.0,1949170,Mapleton,INC3,20.931,18.878,18.522,27.853,9.156,4.66,42.382,44.396,13.222,0.0,0.0,0.0,39.244,42.252,4.496,4.852,9.156,0.0,24.333,17.568,31.471,8.919,17.708,0.0,20.031,18.065,48.682,13.222,0.0,0.0,0.0,26.842,19.427,24.89,19.036,9.805,0.0,45.878,24.89,0.0,24.143,5.089,4.496,34.94,28.243,14.008,13.652,4.66,21.917,29.383,39.113,0.0,9.587,0.0,22.094,18.562,28.999,15.371,7.565,7.409,9.704,48.637,18.477,14.026,9.156,0.0,47.042,48.655,4.303,0.0,0.0,0.0,42.582,39.693,13.422,4.303,0.0,0.0,14.026,57.776,23.538,4.66,0.0,0.0,48.801,32.321,18.878,0.0,0.0,0.0,37.591,34.584,0.0,0.0,27.825,0.0,30.279,37.19,9.366,4.852,18.313,0.0,17.908,55.264,13.606,8.762,4.46,0.0
64.0,1950790,Mediapolis,INC3,0.0,50.235,32.809,7.038,9.917,0.0,5.893,26.978,53.446,6.841,6.841,0.0,56.18,31.194,3.281,0.0,9.345,0.0,0.0,48.822,23.383,21.629,6.166,0.0,11.287,37.538,20.404,24.707,0.0,6.064,23.482,37.896,13.044,2.736,19.222,3.619,6.587,22.179,23.185,3.128,37.272,7.648,15.409,47.258,10.562,6.064,17.426,3.281,16.865,42.522,37.333,3.281,0.0,0.0,9.678,29.47,25.616,18.032,6.206,10.999,5.223,31.732,50.917,6.064,6.064,0.0,53.66,36.996,3.281,0.0,6.064,0.0,42.836,44.539,6.562,0.0,6.064,0.0,13.727,47.86,31.851,6.562,0.0,0.0,34.4,37.612,27.988,0.0,0.0,0.0,48.059,42.596,3.281,0.0,6.064,0.0,38.216,46.678,15.106,0.0,0.0,0.0,16.208,67.886,6.562,0.0,9.345,0.0
65.0,1952860,Missouri Valley,INC3,0.0,19.942,13.882,57.434,4.371,4.371,12.157,49.122,38.721,0.0,0.0,0.0,14.727,21.667,47.078,0.0,16.528,0.0,4.371,52.537,36.151,6.941,0.0,0.0,0.0,23.468,12.157,64.375,0.0,0.0,0.0,14.516,28.662,24.139,32.683,0.0,6.025,26.325,20.3,0.0,47.35,0.0,8.142,38.655,28.662,7.258,17.283,0.0,0.0,67.651,25.091,7.258,0.0,0.0,25.89,19.907,23.878,28.801,1.524,0.0,21.43,58.956,19.614,0.0,0.0,0.0,12.157,57.819,6.941,0.0,23.084,0.0,19.097,39.566,6.941,6.941,27.455,0.0,12.157,19.942,18.253,49.648,0.0,0.0,23.468,69.591,6.941,0.0,0.0,0.0,43.026,19.097,0.0,6.941,19.624,11.312,14.727,43.937,6.941,6.941,4.371,23.084,7.786,55.249,13.882,0.0,23.084,0.0
66.0,1953355,Monroe,INC3,0.0,0.0,15.045,70.574,14.38,0.0,0.0,37.987,44.157,9.586,8.27,0.0,35.652,51.826,0.0,9.586,2.936,0.0,5.899,36.25,32.868,10.603,14.38,0.0,0.0,10.065,35.652,54.283,0.0,0.0,0.0,43.957,33.951,0.0,15.493,6.598,0.0,19.652,42.362,14.92,13.002,10.065,16.501,25.648,44.0,10.603,3.248,0.0,0.0,44.135,42.014,10.603,3.248,0.0,1.966,19.634,39.957,29.208,5.699,3.534,14.92,62.972,9.586,9.586,2.936,0.0,57.76,32.174,10.065,0.0,0.0,0.0,42.149,36.116,21.735,0.0,0.0,0.0,0.0,22.109,58.24,19.652,0.0,0.0,5.333,75.015,9.586,0.0,10.065,0.0,50.034,13.85,11.133,0.0,14.38,10.603,10.603,56.395,22.4,0.0,0.0,10.603,0.0,67.826,9.586,9.586,13.002,0.0
67.0,1953490,Montezuma,INC3,17.821,24.362,51.848,0.0,5.97,0.0,33.215,33.746,14.631,18.407,0.0,0.0,11.339,35.413,0.0,3.248,42.592,7.407,0.0,44.993,7.251,23.193,4.163,20.4,0.0,43.58,30.772,25.648,0.0,0.0,0.0,12.993,26.978,0.0,52.622,7.407,0.0,31.824,13.218,0.0,50.027,4.931,0.0,33.475,3.248,3.248,52.622,7.407,0.0,23.694,76.306,0.0,0.0,0.0,10.919,42.881,37.044,7.816,0.0,1.341,23.427,67.51,4.023,2.52,0.0,2.52,53.966,39.492,4.023,0.0,2.52,0.0,67.491,14.102,18.407,0.0,0.0,0.0,0.0,25.966,74.034,0.0,0.0,0.0,6.543,83.158,4.023,0.0,6.276,0.0,52.86,25.966,4.023,0.0,14.631,2.52,38.078,51.623,7.78,0.0,2.52,0.0,0.0,76.553,20.927,0.0,0.0,2.52
68.0,1954390,Moulton,INC3,0.0,0.0,19.9,54.113,25.987,0.0,0.0,6.087,14.726,19.9,19.9,39.387,63.562,5.603,0.0,12.517,18.318,0.0,0.0,0.0,39.601,20.813,25.987,13.598,0.0,0.0,0.0,25.987,19.9,54.113,0.0,0.0,42.168,30.16,27.672,0.0,0.0,45.777,16.558,15.29,22.375,0.0,0.0,24.783,18.339,32.096,24.783,0.0,0.0,17.817,41.653,16.453,24.077,0.0,6.633,20.165,25.226,3.951,18.197,25.828,0.0,5.306,30.977,11.853,17.346,34.518,35.487,35.314,11.853,0.0,17.346,0.0,22.652,30.977,29.025,0.0,17.346,0.0,0.0,17.346,48.323,17.159,0.0,17.172,0.0,48.323,34.331,0.0,17.346,0.0,0.0,48.15,29.199,0.0,17.346,5.306,43.017,22.464,17.172,0.0,17.346,0.0,0.0,45.428,18.134,12.517,23.921,0.0
69.0,1954480,Mount Ayr,INC3,0.0,34.441,33.416,28.053,4.09,0.0,30.964,43.152,25.885,0.0,0.0,0.0,26.742,66.854,0.0,0.0,6.403,0.0,0.0,26.972,38.102,16.708,18.218,0.0,0.0,29.431,51.226,19.343,0.0,0.0,8.18,29.715,30.221,8.71,23.173,0.0,14.722,21.063,38.142,0.0,26.073,0.0,4.09,38.426,41.042,0.0,16.443,0.0,8.961,53.143,37.896,0.0,0.0,0.0,12.396,33.997,41.099,4.674,7.833,0.0,20.697,62.982,7.0,9.32,0.0,0.0,38.493,52.187,9.32,0.0,0.0,0.0,39.214,54.382,6.403,0.0,0.0,0.0,0.0,25.275,33.609,41.116,0.0,0.0,12.091,82.222,5.687,0.0,0.0,0.0,13.218,70.828,15.955,0.0,0.0,0.0,30.927,62.669,0.0,6.403,0.0,0.0,6.217,71.245,22.538,0.0,0.0,0.0
70.0,1955065,Murray,INC3,3.495,0.0,15.821,77.188,0.0,3.495,3.495,22.107,0.0,11.719,15.821,46.857,58.103,41.897,0.0,0.0,0.0,0.0,3.622,16.394,39.302,40.681,0.0,0.0,0.0,0.0,19.317,33.826,0.0,46.857,0.0,16.394,38.673,12.143,16.394,16.394,0.0,3.622,22.908,12.143,44.932,16.394,0.0,36.411,0.0,24.287,22.908,16.394,0.0,0.0,44.919,55.081,0.0,0.0,6.439,12.878,16.549,30.363,0.0,33.771,24.738,18.664,45.275,11.323,0.0,0.0,24.738,45.275,29.988,0.0,0.0,0.0,28.115,29.988,11.323,0.0,30.574,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,18.664,40.025,26.61,11.323,3.377,43.402,15.287,14.7,11.323,15.287,0.0,0.0,66.048,15.287,15.287,0.0,3.377,0.0,21.048,75.144,3.809,0.0,0.0
71.0,1955335,Nashua,INC3,4.668,2.075,50.548,24.263,18.446,0.0,42.305,54.818,2.876,0.0,0.0,0.0,47.065,38.723,0.0,0.0,14.213,0.0,4.485,40.425,24.689,12.678,7.089,10.634,4.331,18.024,21.808,43.641,0.0,12.195,16.367,46.884,16.367,0.0,20.382,0.0,4.485,12.628,28.12,16.223,25.917,12.628,20.541,28.638,34.69,4.459,3.525,8.148,0.0,23.245,57.148,19.607,0.0,0.0,6.907,36.969,29.435,13.458,0.0,13.231,27.115,36.519,6.847,15.826,13.693,0.0,66.149,12.244,7.913,0.0,13.693,0.0,24.599,30.81,9.723,9.839,25.03,0.0,1.926,12.556,60.012,25.507,0.0,0.0,40.37,36.049,15.668,7.913,0.0,0.0,20.311,39.041,0.0,1.926,25.03,13.693,18.923,26.687,18.024,15.826,3.423,17.116,8.662,58.395,10.27,7.913,14.76,0.0
,1955560,Neola,INC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0,1956910,Nora Springs,INC3,11.82,6.724,28.301,42.859,10.295,0.0,10.174,43.426,6.994,29.445,3.18,6.781,39.551,36.135,24.314,0.0,0.0,0.0,11.82,48.686,18.961,0.0,20.533,0.0,0.0,11.459,3.057,51.33,3.057,31.097,3.154,23.641,24.103,0.0,31.455,17.647,0.0,15.808,14.974,6.724,44.847,17.647,0.0,17.574,24.497,0.0,30.493,27.436,0.0,29.54,44.976,18.062,3.278,4.144,11.188,26.817,21.189,12.053,3.089,25.662,45.448,21.366,11.82,17.379,3.987,0.0,46.697,35.924,0.0,17.379,0.0,0.0,35.775,35.026,11.82,17.379,0.0,0.0,0.0,3.154,54.198,42.648,0.0,0.0,20.533,62.088,17.379,0.0,0.0,0.0,23.954,13.66,29.199,0.0,33.186,0.0,6.308,47.114,11.82,17.379,17.379,0.0,3.057,59.06,0.0,23.366,14.516,0.0
73.0,1957630,Northwood,INC3,4.732,17.137,23.379,46.614,8.139,0.0,4.74,34.77,33.515,12.521,14.453,0.0,18.945,55.796,12.863,0.0,12.396,0.0,8.139,46.963,33.843,0.0,11.055,0.0,3.399,18.655,49.638,0.0,11.055,17.254,6.074,19.186,20.652,0.0,54.088,0.0,8.131,21.869,24.051,0.0,45.949,0.0,6.287,52.125,0.0,5.987,35.6,0.0,9.472,44.906,45.622,0.0,0.0,0.0,15.776,42.444,33.171,7.693,0.917,0.0,22.344,60.818,16.838,0.0,0.0,0.0,28.127,48.297,0.0,0.0,23.576,0.0,42.862,26.436,0.0,0.0,30.701,0.0,8.131,29.461,51.354,11.055,0.0,0.0,15.554,63.927,20.519,0.0,0.0,0.0,21.532,33.653,13.29,0.0,26.502,5.023,11.486,55.002,23.467,0.0,10.045,0.0,16.5,71.766,11.733,0.0,0.0,0.0
74.0,1958080,Oakland,INC3,0.0,19.181,59.607,3.749,12.698,4.765,17.864,27.089,49.871,0.0,0.0,5.175,20.14,48.668,0.0,0.0,31.191,0.0,7.933,54.646,24.142,0.0,4.765,8.514,0.0,7.498,71.528,3.749,0.0,17.225,4.95,25.912,3.895,0.0,39.104,26.138,30.259,17.088,0.0,0.0,34.758,17.896,12.46,19.181,4.765,21.191,33.889,8.514,0.0,36.623,58.612,0.0,0.0,4.765,3.847,29.902,45.581,8.637,4.548,7.485,8.33,25.96,26.188,4.393,5.003,30.125,27.695,55.277,8.514,0.0,4.765,3.749,27.695,25.158,21.191,21.191,4.765,0.0,4.184,19.958,37.638,29.705,4.765,3.749,29.124,52.832,9.53,0.0,4.765,3.749,24.878,44.259,0.0,0.0,8.846,22.017,19.181,51.114,0.0,0.0,4.765,24.94,7.933,32.656,8.514,0.0,47.147,3.749
75.0,1958980,Olin,INC3,0.0,4.196,35.728,43.928,8.489,7.66,9.042,7.511,4.115,4.115,5.337,69.881,29.684,39.653,14.996,3.543,7.834,4.291,14.084,16.319,34.034,23.125,8.324,4.115,0.0,4.927,13.156,41.015,3.397,37.504,58.093,26.912,4.291,5.139,3.543,2.023,9.43,24.965,17.691,0.0,10.705,37.21,5.139,7.162,41.501,12.972,10.705,22.522,0.0,4.524,83.484,0.0,8.258,3.734,12.191,27.19,19.112,7.219,5.158,29.129,8.681,20.134,53.921,5.139,7.834,4.291,77.919,14.247,0.0,0.0,7.834,0.0,77.919,10.705,3.543,0.0,7.834,0.0,0.0,38.365,40.829,7.834,12.972,0.0,53.801,34.822,3.543,0.0,7.834,0.0,34.27,46.361,2.114,0.0,13.554,3.701,14.996,16.711,51.778,0.0,12.972,3.543,25.199,43.867,0.0,3.701,11.886,15.346
76.0,1960825,Pacific Junction,INC3,10.081,0.0,10.081,20.162,29.838,29.838,0.0,11.211,0.0,11.211,11.211,66.366,11.211,0.0,0.0,0.0,22.423,66.366,22.423,11.211,11.211,11.211,43.943,0.0,0.0,11.211,0.0,11.211,11.211,66.366,0.0,0.0,0.0,12.627,74.746,12.627,0.0,11.211,0.0,11.211,66.366,11.211,0.0,22.423,0.0,22.423,21.971,33.183,0.0,30.244,10.081,10.081,19.756,29.838,14.195,3.36,3.737,10.835,11.061,56.812,0.0,33.183,0.0,0.0,22.423,44.394,33.183,55.606,0.0,0.0,11.211,0.0,21.971,44.394,0.0,0.0,33.634,0.0,0.0,33.183,33.183,11.211,11.211,11.211,11.211,66.366,0.0,0.0,22.423,0.0,33.183,0.0,11.211,0.0,22.423,33.183,10.081,10.081,0.0,0.0,50.0,29.838,0.0,44.394,11.211,11.211,11.211,21.971
77.0,1963750,Pleasantville,INC3,0.0,8.315,32.431,43.836,10.426,4.992,10.722,46.216,12.622,10.485,19.955,0.0,36.147,37.911,21.207,0.0,4.735,0.0,5.569,22.691,51.367,0.0,20.373,0.0,5.846,5.41,18.555,48.804,4.97,16.416,10.722,12.622,23.525,20.97,32.161,0.0,16.5,26.605,11.857,0.0,45.037,0.0,18.609,31.692,22.273,10.485,16.941,0.0,10.722,31.096,12.523,30.44,15.22,0.0,9.56,21.39,33.378,8.369,13.244,14.059,13.04,51.367,5.153,20.97,4.735,4.735,18.609,55.686,10.485,10.485,4.735,0.0,36.565,50.813,7.887,0.0,4.735,0.0,0.0,35.494,43.717,16.054,4.735,0.0,20.274,54.202,10.304,10.485,4.735,0.0,30.997,38.745,16.054,0.0,9.47,4.735,18.194,30.993,25.705,10.485,14.623,0.0,13.04,51.367,9.888,20.97,4.735,0.0
78.0,1963975,Pocahontas,INC3,0.0,45.058,46.292,4.325,4.325,0.0,33.456,53.481,8.738,0.0,4.325,0.0,29.179,31.995,17.026,0.0,21.801,0.0,0.0,73.874,0.0,0.0,17.388,8.738,0.0,48.062,51.938,0.0,0.0,0.0,4.325,47.613,13.199,0.0,34.864,0.0,0.0,20.393,7.33,0.0,72.277,0.0,0.0,36.456,16.068,17.026,30.451,0.0,4.325,61.261,34.414,0.0,0.0,0.0,6.357,41.206,42.286,4.325,5.825,0.0,66.549,29.126,0.0,0.0,4.325,0.0,53.486,33.451,0.0,0.0,13.063,0.0,66.758,22.816,5.213,0.0,5.213,0.0,17.388,48.198,34.414,0.0,0.0,0.0,34.912,47.7,4.325,0.0,13.063,0.0,33.456,13.199,4.325,0.0,27.669,21.351,20.393,46.152,4.325,16.068,13.063,0.0,33.006,62.669,4.325,0.0,0.0,0.0
79.0,1964065,Pomeroy,INC3,0.0,3.836,29.519,60.248,0.0,6.397,0.0,0.0,3.836,30.69,0.0,65.474,41.98,29.224,28.796,0.0,0.0,0.0,6.81,46.332,13.873,26.53,6.455,0.0,0.0,0.0,20.895,43.484,0.0,35.621,0.0,26.885,56.121,6.455,4.084,6.455,0.0,25.731,21.397,21.486,31.386,0.0,0.0,12.794,22.932,18.525,33.289,12.461,0.0,14.252,55.832,29.915,0.0,0.0,2.132,9.729,18.267,18.791,0.0,51.08,11.748,38.862,35.505,13.884,0.0,0.0,17.78,35.066,43.538,3.617,0.0,0.0,17.059,32.594,16.297,19.324,14.726,0.0,12.062,58.903,29.034,0.0,0.0,0.0,55.699,34.967,9.334,0.0,0.0,0.0,24.586,34.165,15.436,0.0,15.436,10.377,6.397,27.292,66.311,0.0,0.0,0.0,9.038,49.67,32.724,0.0,0.0,8.568
80.0,1965235,Quasqueton,INC3,0.0,27.127,30.743,32.19,6.668,3.271,6.785,20.049,17.905,18.71,0.0,36.551,7.68,41.927,0.0,0.0,4.409,45.984,5.425,26.645,61.036,0.0,3.513,3.381,0.0,0.0,1.659,8.928,0.0,89.413,0.0,41.52,26.001,0.0,3.513,28.966,0.0,27.668,24.395,3.685,11.278,32.974,0.0,21.88,32.938,0.0,8.645,36.537,20.709,11.868,55.938,0.0,4.704,6.781,13.915,18.662,15.59,14.494,1.708,35.63,0.0,40.485,37.242,0.0,0.0,22.273,34.7,32.481,30.071,0.0,2.748,0.0,45.694,38.21,16.095,0.0,0.0,0.0,0.0,36.076,59.173,4.75,0.0,0.0,21.132,54.174,24.694,0.0,0.0,0.0,48.676,46.916,4.409,0.0,0.0,0.0,41.978,33.511,21.656,0.0,2.855,0.0,23.844,25.641,39.248,6.297,0.0,4.969
81.0,1965370,Radcliffe,INC3,0.0,48.428,28.386,14.518,8.668,0.0,0.0,0.0,22.587,17.551,8.668,51.195,17.551,54.063,5.85,22.536,0.0,0.0,15.019,39.41,12.428,0.0,33.143,0.0,0.0,22.587,5.85,11.701,8.668,51.195,5.85,40.138,14.518,0.0,39.494,0.0,5.85,5.85,0.0,0.0,59.641,28.659,12.428,23.99,30.15,0.0,15.42,18.012,5.85,65.114,11.701,8.668,8.668,0.0,11.377,37.143,11.429,3.9,8.668,27.483,5.85,42.578,5.85,5.85,8.668,31.204,62.946,37.054,0.0,0.0,0.0,0.0,65.763,34.237,0.0,0.0,0.0,0.0,42.955,25.841,22.536,0.0,8.668,0.0,62.946,37.054,0.0,0.0,0.0,0.0,45.395,20.368,5.85,0.0,28.386,0.0,57.096,14.518,5.85,0.0,22.536,0.0,31.008,56.234,0.0,0.0,12.758,0.0
82.0,1969510,Sabula,INC3,0.0,0.0,29.727,39.864,22.87,7.539,3.733,4.415,0.0,0.0,21.86,69.992,0.0,29.748,13.712,10.938,10.938,34.663,4.619,7.539,4.619,3.905,61.034,18.284,0.0,0.0,3.733,0.0,3.733,92.535,0.0,4.619,3.905,18.284,64.45,8.742,0.0,14.8,0.0,24.58,47.152,13.468,13.712,11.621,4.415,21.209,29.066,19.977,0.0,4.022,64.621,7.765,23.592,0.0,5.993,32.366,16.559,2.914,9.968,32.2,25.822,21.884,25.301,12.647,14.346,0.0,33.142,20.65,7.904,0.0,38.304,0.0,36.231,27.235,0.0,0.0,36.535,0.0,0.0,36.962,53.8,4.619,4.619,0.0,49.591,12.158,34.346,0.0,3.905,0.0,20.185,9.238,0.0,0.0,59.133,11.444,0.0,4.843,28.106,9.165,37.985,19.901,0.0,42.784,7.81,0.0,49.406,0.0
83.0,1969645,Sac City,INC3,8.54,45.735,31.123,8.399,6.203,0.0,35.467,58.793,0.0,0.0,5.74,0.0,12.72,70.73,5.74,0.0,5.07,5.74,11.681,29.305,36.32,0.0,22.694,0.0,10.81,18.46,63.749,6.981,0.0,0.0,0.0,19.553,37.873,7.927,34.647,0.0,5.341,45.429,14.586,0.0,34.644,0.0,0.0,34.647,29.418,0.0,35.935,0.0,5.341,40.2,54.459,0.0,0.0,0.0,9.686,43.718,30.361,7.29,8.945,0.0,36.708,36.145,20.167,0.0,6.981,0.0,28.601,65.659,0.0,0.0,5.74,0.0,26.095,32.846,35.013,0.0,6.046,0.0,0.0,32.307,24.772,42.922,0.0,0.0,24.787,47.432,13.89,13.89,0.0,0.0,25.974,38.892,27.78,0.0,7.354,0.0,46.414,48.76,0.0,0.0,4.826,0.0,13.4,51.956,21.244,0.0,13.4,0.0
84.0,1969735,Saint Ansgar,INC3,20.477,58.177,21.347,0.0,0.0,0.0,35.459,48.07,16.471,0.0,0.0,0.0,62.977,32.826,0.0,0.0,4.198,0.0,20.668,21.858,32.826,12.273,12.375,0.0,8.395,30.984,36.074,12.273,12.273,0.0,14.688,44.193,20.45,0.0,20.668,0.0,14.688,15.347,24.648,0.0,45.316,0.0,15.522,23.64,45.099,0.0,15.74,0.0,15.74,63.81,8.177,0.0,12.273,0.0,21.928,37.4,37.873,1.399,1.399,0.0,27.107,52.341,20.553,0.0,0.0,0.0,50.806,36.921,0.0,0.0,12.273,0.0,75.454,12.273,0.0,0.0,12.273,0.0,4.198,50.602,32.928,12.273,0.0,0.0,46.724,36.921,16.355,0.0,0.0,0.0,12.57,52.542,4.572,0.0,30.317,0.0,35.079,30.191,4.572,0.0,30.159,0.0,15.74,63.592,4.198,0.0,16.471,0.0
